distance	query	complete_suggestion	full_complete
0	cleanse clarifying shampoo	cleanse clarifying shampoo	oribe cleanse clarifying shampoo
0	румяна gucci	румяна gucci	румяна gucci
0	иль гуфо	иль гуфо	иль гуфо томск
0	чашечки	чашечки	чашечки почки
0	jil sander мужская одежда	jil sander мужская одежда	jil sander мужская одежда
0	пуховик etro женский	пуховик etro женский	пуховик etro женский купить
0	как определить размер носок	как определить размер носок	как определить размер носок у ребенка
1	kathe krause	käthe krause	käthe krause
0	micro serum	micro serum	micro serum chanel
0	longshan	longshan	longshan jade
0	blackdioniso		black dioniso scarpe
0	листья	листья	листья салата
0	gel serum	gel serum	gel serum face
0	топ со стразами	топ со стразами	топ со стразами
0	корзинка	корзинка	корзинка фруктов
0	костюм босс	костюм босс	костюм босс молокосос купить
0	byredo black saffron	byredo black saffron	byredo black saffron отзывы
0	платье с открытыми плечами	платье с открытыми плечами	платье с открытыми плечами и рукавами
2	calvin kline	calvin klein	calvin klein jeans
0	детская светящаяся дорога	детская светящаяся дорога	детская светящаяся дорога с машиной
0	mark jacobs сумка	mark jacobs сумка	mark jacobs сумка
0	авоська	авоська	авоська купить
2	юбка - брюки	юбка брюки	юбка брюки
1	лёгкое пальто	легкое пальто	легкое пальто
0	кроссовки спорт	кроссовки спорт	кроссовки спорт шик
0	новая коллекция весна	новая коллекция весна	новая коллекция весна 2019
0	мокасины женские	мокасины женские	мокасины женские купить
0	paul and joe sisters	paul and joe sisters	paul and joe sisters
